Sales Table,,,,,,,,,,,,,,,,,
Company:Nationa Store,,,,,,,,,,,,,,,,,
Department,,,,,,,,,,,,,,,,,
Row ID,Order ID,Order Date,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Customer Rating,Selling Price
1686,MA-2017-123491,10/30/2023,JK-15205,Green Garden Grocers,Retailer,India,Kochi,Kerala,South,GIRNAR-4832506,Dairy & Beverages,Beverages,Girnar Detox Desi Kahwa Green Tea : 50 Tea-Bags,5880,12,9,490
1687,MA-2017-123491,10/30/2023,JK-15205,Green Garden Grocers,Retailer,India,Kochi,Kerala,South,LIPTON-4832507,Dairy & Beverages,Beverages,Lipton Green Tea Honey Lemon : 100 Tea-Bags,7500,12,9,625
1688,MA-2017-123491,10/30/2023,JK-15205,Green Garden Grocers,Retailer,India,Kochi,Kerala,South,TEA-4832508,Dairy & Beverages,Beverages,Tea Country Honey & Lemon Green Tea : 25 Tea-Bags,3120,24,9,130
1689,MA-2017-123491,10/30/2023,JK-15205,Green Garden Grocers,Retailer,India,Kochi,Kerala,South,TETLEY-4832509,Dairy & Beverages,Beverages,Tetley Green Tea Ginger Mint & Lemon : 100 Tea-Bags,11250,18,8,625
1690,UT-2015-145401,1/30/2023,JP-15520,Fresh N’ Healthy Mart,Retailer,India,Indore,Madhya Pradesh,Central,LIPTON-4832510,Dairy & Beverages,Beverages,Lipton Green Tea - Clear & Light: 25 Tea-Bags,2890,17,7,170
1691,MA-2017-124968,9/8/2023,MM-18055,Annapurna Essentials Store,Retailer,India,Vijayawada,Andhra Pradesh,South,TEA-4832511,Dairy & Beverages,Beverages,Tea Country Original Green Tea : 25 Tea-Bags,3510,27,9,130
1692,MA-2017-104003,10/7/2023,DC-13285,Everyday Fresh Grocers,Retailer,India,Gurgaon,Haryana,North,LIPTON-4832512,Dairy & Beverages,Beverages,Lipton Green Tea - Lemon Zest : 25 Tea-Bags,3910,23,8,170
1693,MA-2016-154788,4/30/2022,JL-15835,Pure Harvest Mart,Retailer,India,Vijayawada,Andhra Pradesh,South,ORGANIC-4832513,Dairy & Beverages,Beverages,Organic India Tulsi Green Tea - Lemon Ginger : 25 Tea-Bags,3870,18,9,215
1694,MA-2016-169943,5/19/2022,BN-11515,The Harvest Basket,Retailer,India,Nagpur,Maharashtra,West,ORGANIC-4832514,Dairy & Beverages,Beverages,Organic India Tulsi Green Tea - Classic : 25 Tea-Bags,5590,26,10,215
1695,MA-2016-169943,5/19/2022,BN-11515,The Harvest Basket,Retailer,India,Nagpur,Maharashtra,West,WAGH-4832515,Dairy & Beverages,Beverages,Wagh Bakri Green Tea Tulsi : 25 Tea-Bags,4500,25,6,180
1696,MA-2016-169943,5/19/2022,BN-11515,The Harvest Basket,Retailer,India,Nagpur,Maharashtra,West,TEA-4832516,Dairy & Beverages,Beverages,Tea Country Tulsi Green Tea : 25 Tea-Bags,2730,21,8,130
1697,MA-2016-169943,5/19/2022,BN-11515,The Harvest Basket,Retailer,India,Nagpur,Maharashtra,West,TWININGS-4832517,Dairy & Beverages,Beverages,Twinings Origins Darjeeling Tea : 25 Tea-Bags,3300,10,10,330
1698,MA-2016-169943,5/19/2022,BN-11515,The Harvest Basket,Retailer,India,Nagpur,Maharashtra,West,JEERA-2142763,Grocery,Masala & Spices,Jeera : 100 gms,1440,24,7,60
1699,MA-2015-123218,12/20/2023,KD-16345,Veggie Mart Grocers,Retailer,India,Amritsar,Punjab,North,SATYAM-2142764,Grocery,Masala & Spices,Satyam Singdana (Groundnut) : 500 gms,2856,24,8,119
1700,MA-2015-123218,12/20/2023,KD-16345,Veggie Mart Grocers,Retailer,India,Amritsar,Punjab,North,GREEN-2142765,Grocery,Masala & Spices,Green Elaichi : 50 gms,3768,12,7,314
1701,MA-2015-123218,12/20/2023,KD-16345,Veggie Mart Grocers,Retailer,India,Amritsar,Punjab,North,BLACK-2142766,Grocery,Masala & Spices,Black Pepper : 100 gms,2282,14,6,163
1702,PU-2015-127453,12/19/2023,JK-15370,The Desi Harvest Mart,Retailer,India,Shimla,Himachal Pradesh,North,FARMLEY-2142767,Grocery,Masala & Spices,Farmley Premium Pumpkin Seeds : 200 gms,5698,22,6,259
1703,PU-2015-127453,12/19/2023,JK-15370,The Desi Harvest Mart,Retailer,India,Shimla,Himachal Pradesh,North,SATYAM-2142768,Grocery,Masala & Spices,Satyam Jeera : 200 gms,2520,14,8,180
1704,PU-2015-127453,12/19/2023,JK-15370,The Desi Harvest Mart,Retailer,India,Shimla,Himachal Pradesh,North,GREEN-2142769,Grocery,Masala & Spices,Green Elaichi Economy : 10 gms,500,10,10,50
1705,PU-2017-164056,4/29/2023,FM-14215,Basil Bistro,Restaurants,India,Jalandhar,Punjab,North,DHANIYA-2142770,Grocery,Masala & Spices,Dhaniya : 400 gms,2646,18,7,147
1706,GU-2016-106894,2/7/2022,CA-12265,Village Fresh Grocers,Retailer,India,Ahmedabad,Gujarat,West,BADISHEP-2142771,Grocery,Masala & Spices,Badishep : 200 gms,1750,14,6,125
1707,GU-2016-106894,2/7/2022,CA-12265,Village Fresh Grocers,Retailer,India,Ahmedabad,Gujarat,West,FARMLEY-2142772,Grocery,Masala & Spices,Farmley Premium Chia Seeds : 200 gms,4975,25,7,199
1708,WE-2014-125136,9/28/2022,KD-16495,Turmeric Tales,Restaurants,India,Agra,Uttar Pradesh,North,LUKHNOWI-2142773,Grocery,Masala & Spices,Lukhnowi Badishep : 100 gms,1386,22,7,63
1709,WE-2014-125136,9/28/2022,KD-16495,Turmeric Tales,Restaurants,India,Agra,Uttar Pradesh,North,TIL-2142774,Grocery,Masala & Spices,Til White : 500 gms,2176,16,8,136
1710,UT-2016-131149,7/10/2022,LH-17155,Organic Essentials Mart,Retailer,India,Panaji,Goa,West,KHASKHAS-2142775,Grocery,Masala & Spices,Khaskhas : 100 gms,4368,21,7,208
1711,UT-2016-131149,7/10/2022,LH-17155,Organic Essentials Mart,Retailer,India,Panaji,Goa,West,CASSIA-2142776,Grocery,Masala & Spices,Cassia Taj : 100 gms,2208,23,6,96
1712,WE-2017-101483,7/29/2023,AG-10675,Shree Organic Mart,Retailer,India,Ludhiana,Punjab,North,EMLI-2142777,Grocery,Masala & Spices,Emli : 200 gms,708,12,8,59
1713,WE-2017-101483,7/29/2023,AG-10675,Shree Organic Mart,Retailer,India,Ludhiana,Punjab,North,DRY-2142778,Grocery,Masala & Spices,Dry Coconut : 500 gms,2044,14,7,146
1714,WE-2017-101483,7/29/2023,AG-10675,Shree Organic Mart,Retailer,India,Ludhiana,Punjab,North,AJMA-2142779,Grocery,Masala & Spices,Ajma : 100 gm,972,18,6,54
1715,MA-2015-130204,9/3/2023,DB-13120,Saffron House,Restaurants,India,Vadodara,Gujarat,West,LAWANG-2142780,Grocery,Masala & Spices,Lawang : 20 gms,1242,27,7,46
1716,MA-2015-130204,9/3/2023,DB-13120,Saffron House,Restaurants,India,Vadodara,Gujarat,West,FARMLEY-2142781,Grocery,Masala & Spices,Farmley Premium Sunflower Seeds : 200 gms,3339,21,7,159
1717,MA-2015-130204,9/3/2023,DB-13120,Saffron House,Restaurants,India,Vadodara,Gujarat,West,GUNTUR-2142782,Grocery,Masala & Spices,Guntur Chilli : 100 gms,700,14,2,50
1718,MA-2014-110527,8/9/2022,ED-13885,AceTrade SuperStore,Super Store,India,Pune,Maharashtra,West,RAI-2142783,Grocery,Masala & Spices,Rai : 200 gms,330,11,7,30
1719,PU-2017-152807,10/30/2023,MC-18100,The Grain & Spice Mart,Retailer,India,Kochi,Kerala,South,RAI-2142784,Grocery,Masala & Spices,Rai Small : 200 gms,900,25,7,36
1720,PU-2017-152807,10/30/2023,MC-18100,The Grain & Spice Mart,Retailer,India,Kochi,Kerala,South,PREMCHAND-2142785,Grocery,Masala & Spices,Premchand Gold Dhana Dal : 200 gms,990,11,10,90
1721,PU-2017-152807,10/30/2023,MC-18100,The Grain & Spice Mart,Retailer,India,Kochi,Kerala,South,KASOORI-2142786,Grocery,Masala & Spices,Kasoori Methi : 100 gms,1335,15,9,89
1722,PU-2017-152807,10/30/2023,MC-18100,The Grain & Spice Mart,Retailer,India,Kochi,Kerala,South,ROASTED-2142787,Grocery,Masala & Spices,Roasted Badishep : 100 gms,476,14,7,34
1723,MA-2014-133270,6/6/2022,BM-11785,Shree Grain & Spice Store,Retailer,India,Gurgaon,Haryana,North,SATYAM-2142788,Grocery,Masala & Spices,Satyam Elaichi : 50 gms,8001,21,8,381
1724,WE-2016-155670,8/13/2022,EM-14065,Organic Roots Grocers,Retailer,India,Vadodara,Gujarat,West,STAR-2142789,Grocery,Masala & Spices,Star Anise (Badiyan) : 100 gms,2926,22,7,133
1725,UT-2014-157406,4/25/2022,DA-13450,PeakValue Superstore,Super Store,India,Patna,Bihar,East,SHAHA-2142790,Grocery,Masala & Spices,Shaha Jeera : 50 gms,1620,18,2,90
1726,UT-2014-157406,4/25/2022,DA-13450,PeakValue Superstore,Super Store,India,Patna,Bihar,East,MASALA-2142791,Grocery,Masala & Spices,Masala Elaichi : 50 g,5616,24,8,234
1727,UT-2015-139094,11/22/2023,MO-17800,EliteChoice Hyperstore,Super Store,India,Chennai,Tamil Nadu,South,DHANIYA-2142792,Grocery,Masala & Spices,Dhaniya Dal : 100 gms,473,11,9,43
1728,MA-2017-168837,10/14/2023,JW-15955,Desi Essence Grocers,Retailer,India,Vijayawada,Andhra Pradesh,South,CHILLI-2142793,Grocery,Masala & Spices,Chilli Guntur Stemless : 100 gms,880,16,6,55
1729,MA-2017-116715,12/2/2023,VW-21775,The Curry Pot 1,Restaurants,India,Shimla,Himachal Pradesh,North,METHI-2142794,Grocery,Masala & Spices,Methi : 100 gms,306,18,5,17
1730,MA-2017-116715,12/2/2023,VW-21775,The Curry Pot 1,Restaurants,India,Shimla,Himachal Pradesh,North,SATYAM-2142795,Grocery,Masala & Spices,Satyam Badishop : 100 gms,2522,26,7,97
1731,MA-2017-116715,12/2/2023,VW-21775,The Curry Pot 1,Restaurants,India,Shimla,Himachal Pradesh,North,SATYAM-2142796,Grocery,Masala & Spices,Satyam Kashmiri Chilly : 100 gms,2088,18,6,116
1732,UT-2015-135622,12/8/2023,TT-21460,StellarMart Plaza,Super Store,India,Chandigarh,Punjab,North,CHILLI-2142797,Grocery,Masala & Spices,Chilli Kashmiri : 100 gms,1638,14,9,117
1733,UT-2015-135622,12/8/2023,TT-21460,StellarMart Plaza,Super Store,India,Chandigarh,Punjab,North,SABJA-2142798,Grocery,Masala & Spices,Sabja : 100 gms,969,17,4,57
1734,UT-2015-107349,7/13/2023,SL-20155,The Trade Zone,Super Store,India,Shimla,Himachal Pradesh,North,BEDGI-2142799,Grocery,Masala & Spices,Bedgi Chilli : 100 gms,876,12,9,73
1735,UT-2014-139017,5/11/2022,RM-19375,Spice Roots Market,Retailer,India,Jodhpur,Rajasthan,West,MASALA-2142800,Grocery,Masala & Spices,Masala Elaichi : 100 gms,10142,22,9,461
1736,PU-2014-141817,1/5/2022,MB-18085,Grain Harvest Mart,Retailer,India,Nagpur,Maharashtra,West,SATYAM-2142801,Grocery,Masala & Spices,Satyam Khobra (Coconut) : 200 gms,1352,13,9,104
1737,MA-2015-130785,9/5/2023,AG-10900,Pure Harvest Mart 3,Retailer,India,Ahmedabad,Gujarat,West,SATYAM-2142802,Grocery,Masala & Spices,Satyam Miri (Black Pepper) : 100 gms,3264,17,5,192
1738,MA-2015-130785,9/5/2023,AG-10900,Pure Harvest Mart 3,Retailer,India,Ahmedabad,Gujarat,West,PROV-23478243,Grocery,Dry Fruits,ProV Select California Almonds : 1 kg,13490,10,8,1349
1739,MA-2015-130785,9/5/2023,AG-10900,Pure Harvest Mart 3,Retailer,India,Ahmedabad,Gujarat,West,PROV-23478244,Grocery,Dry Fruits,Prov Independence California Almonds : 500 gms,11168,16,6,698
1740,GU-2016-110254,8/4/2022,ML-17755,GrandSphere HyperMart,Super Store,India,Pune,Maharashtra,West,BADAM-23478245,Grocery,Dry Fruits,Badam (Almonds) : 500 gms,14067,27,5,521
1741,GU-2016-110254,8/4/2022,ML-17755,GrandSphere HyperMart,Super Store,India,Pune,Maharashtra,West,NUTRAJ-23478246,Grocery,Dry Fruits,Nutraj California Almonds : 1 kg,11490,10,8,1149
1742,GU-2016-110254,8/4/2022,ML-17755,GrandSphere HyperMart,Super Store,India,Pune,Maharashtra,West,SWAAD-23478247,Grocery,Dry Fruits,Swaad Badam : 1 kg,16720,19,10,880
1743,GU-2016-110254,8/4/2022,ML-17755,GrandSphere HyperMart,Super Store,India,Pune,Maharashtra,West,WONDERLAND-23478248,Grocery,Dry Fruits,Wonderland California Almonds : 500 gms,12325,17,5,725
1744,WE-2014-158057,3/22/2022,CC-12685,Simply Organic Grocers,Retailer,India,Bengaluru,Karnataka,South,MAMRA-23478249,Grocery,Dry Fruits,Mamra Badam : 200 gms,10416,14,7,744
1745,WE-2014-158057,3/22/2022,CC-12685,Simply Organic Grocers,Retailer,India,Bengaluru,Karnataka,South,BADAM-23478250,Grocery,Dry Fruits,Badam American : 1 kg,19660,20,7,983
1746,UT-2017-146024,3/2/2023,SC-20770,Masha Allah Hot And Cool Point,Restaurants,India,Mumbai,Maharashtra,West,NUTRAJ-23478251,Grocery,Dry Fruits,Nutraj Almond : 200 gms,7475,25,7,299
1747,MA-2016-129686,11/27/2022,GG-14650,PB's - Absolute Barbecues,Restaurants,India,Varanasi,Uttar Pradesh,North,ALMONDS-23478252,Grocery,Dry Fruits,Almonds Salted : 100 gm,3980,20,6,199
1748,MA-2016-129686,11/27/2022,GG-14650,PB's - Absolute Barbecues,Restaurants,India,Varanasi,Uttar Pradesh,North,KMK-23478253,Grocery,Dry Fruits,KMK Almond American (Badam) : 200 gms,5418,21,8,258
1749,TA-2014-118976,4/28/2022,MY-18295,Curry & Co.,Restaurants,India,Indore,Madhya Pradesh,Central,KMK-23478254,Grocery,Dry Fruits,KMK Almond Mamra (Badam) : 200 gms,15750,21,10,750
1750,TA-2014-118976,4/28/2022,MY-18295,Curry & Co.,Restaurants,India,Indore,Madhya Pradesh,Central,ALMONDS-23478255,Grocery,Dry Fruits,Almonds Smoked : 100 gm,3980,20,7,199
1751,TA-2014-118976,4/28/2022,MY-18295,Curry & Co.,Restaurants,India,Indore,Madhya Pradesh,Central,NUTRAJ-23478256,Grocery,Dry Fruits,Nutraj Cashews : 500 gms,18873,27,7,699
1752,TA-2014-118976,4/28/2022,MY-18295,Curry & Co.,Restaurants,India,Indore,Madhya Pradesh,Central,NUTRAJ-23478257,Grocery,Dry Fruits,Nutraj Cashew Nuts : 1 kg,37475,25,8,1499
1753,MA-2015-105347,11/24/2023,DP-13000,Everyday Essentials,Retailer,India,Indore,Madhya Pradesh,Central,KALBAVI-23478258,Grocery,Dry Fruits,Kalbavi Popular Cashews : 500  gms,11033,17,7,649
1754,MA-2015-105347,11/24/2023,DP-13000,Everyday Essentials,Retailer,India,Indore,Madhya Pradesh,Central,REGULAR-23478259,Grocery,Dry Fruits,Regular Kaju (Cashews) - 320 : 500 gms,14560,20,7,728
1755,MA-2016-124667,11/11/2022,BD-11770,Fresh Goods Mart,Retailer,India,Bhubaneswar,Odisha,East,PROV-23478260,Grocery,Dry Fruits,ProV Select Cashews : 500 gms,14433,17,10,849
1756,MA-2016-124667,11/11/2022,BD-11770,Fresh Goods Mart,Retailer,India,Bhubaneswar,Odisha,East,WONDERLAND-23478261,Grocery,Dry Fruits,Wonderland Cashews : 500 gms,10010,13,9,770
1757,RA-2015-111094,7/9/2023,CB-12535,Mango Tree Bistro,Restaurants,India,Agra,Uttar Pradesh,North,KAJU-23478262,Grocery,Dry Fruits,Kaju : 500 gms,7711,11,7,701
1758,RA-2015-111094,7/9/2023,CB-12535,Mango Tree Bistro,Restaurants,India,Agra,Uttar Pradesh,North,KALBAVI-23478263,Grocery,Dry Fruits,Kalbavi Cashews (Kaju) : 500 gms,14679,21,7,699
1759,GU-2017-166317,9/22/2023,JE-15610,Masala Street,Restaurants,India,Surat,Gujarat,West,KAJU-23478264,Grocery,Dry Fruits,Kaju Tukda (Cashews) : 200 gms,9909,27,7,367
1760,GU-2017-166317,9/22/2023,JE-15610,Masala Street,Restaurants,India,Surat,Gujarat,West,CASHEW-23478265,Grocery,Dry Fruits,Cashew Broken : 500 gms,10164,14,8,726
1761,GU-2017-166317,9/22/2023,JE-15610,Masala Street,Restaurants,India,Surat,Gujarat,West,KAJU-23478266,Grocery,Dry Fruits,Kaju (240) Special : 100 gms,2996,14,10,214
1762,GU-2017-166317,9/22/2023,JE-15610,Masala Street,Restaurants,India,Surat,Gujarat,West,KOKAN-23478267,Grocery,Dry Fruits,Kokan Gem Goa Cashew Classic (Kaju) : 500 gms,17550,27,7,650
1763,GU-2015-154326,2/15/2023,RP-19855,Curry Castle,Restaurants,India,Mumbai,Maharashtra,West,KOKAN-23478268,Grocery,Dry Fruits,Kokan Gem Goa Cashew Premium (Kaju) : 500 gms,12000,16,9,750
1764,GU-2015-154326,2/15/2023,RP-19855,Curry Castle,Restaurants,India,Mumbai,Maharashtra,West,CASHEWS-23478269,Grocery,Dry Fruits,Cashews Black Pepper : 100 gm,4830,21,8,230
1765,GU-2015-154326,2/15/2023,RP-19855,Curry Castle,Restaurants,India,Mumbai,Maharashtra,West,CASHEWS-23478270,Grocery,Dry Fruits,Cashews Salted : 100 gm,4140,18,6,230
1766,MA-2014-102008,9/30/2022,RA-19915,Annapurna Fresh Store,Retailer,India,Ahmedabad,Gujarat,West,KAJU-23478271,Grocery,Dry Fruits,Kaju (210) Premium : 100 gms,3304,14,10,236
1767,GU-2014-120474,12/1/2022,RP-19390,Shree Green Mart,Retailer,India,Prayagraj,Uttar Pradesh,North,KMK-23478272,Grocery,Dry Fruits,KMK Cashew Nut (Kaju) : 200 gms,7800,24,8,325
1768,GU-2014-120474,12/1/2022,RP-19390,Shree Green Mart,Retailer,India,Prayagraj,Uttar Pradesh,North,SWAAD-23478273,Grocery,Dry Fruits,Swaad Kaju : 500 g,14490,21,8,690
1769,UT-2014-104773,12/8/2022,TB-21175,The Spice Den,Restaurants,India,Vadodara,Gujarat,West,NUTRAJ-23478274,Grocery,Dry Fruits,Nutraj Pista : 400 gms,16077,23,7,699
1770,MA-2016-140774,9/5/2022,BE-11455,Crestland Superstore,Super Store,India,Faridabad,Haryana,North,PROV-23478275,Grocery,Dry Fruits,ProV Select California Roasted & Salted Pistachios : 400 gms,20774,26,8,799
1771,MA-2017-139465,8/27/2023,MR-17545,RoyalMart Plus,Super Store,India,Shillong,Meghalaya,East,PISTA-23478276,Grocery,Dry Fruits,Pista Plain (Pistachios) : 100 gms,8350,25,10,334
1772,MA-2017-139465,8/27/2023,MR-17545,RoyalMart Plus,Super Store,India,Shillong,Meghalaya,East,SWAAD-23478277,Grocery,Dry Fruits,Swaad Pista : 400 gms,6941,11,10,631
1773,MA-2017-139465,8/27/2023,MR-17545,RoyalMart Plus,Super Store,India,Shillong,Meghalaya,East,NUTRAJ-23478278,Grocery,Dry Fruits,Nutraj Premium California Pistachios (Pista) : 200 gms,5685,15,8,379
1774,MA-2016-100965,7/7/2022,RM-19375,Spice Roots Market,Retailer,India,Jodhpur,Rajasthan,West,WONDERLAND-23478279,Grocery,Dry Fruits,Wonderland Roasted & Salted California Pista : 400 gms,14500,20,7,725
1775,UT-2016-121034,8/8/2022,JF-15565,Annapurna Foods Mart,Retailer,India,Patna,Bihar,East,PISTA-23478280,Grocery,Dry Fruits,Pista Salty (Pistachio) : 200 gms,7448,19,8,392
1776,UT-2016-121034,8/8/2022,JF-15565,Annapurna Foods Mart,Retailer,India,Patna,Bihar,East,KMK-23478281,Grocery,Dry Fruits,KMK Pista Magaz : 200 gms,8625,15,7,575
1777,TA-2016-149461,11/13/2022,AS-10135,ApexMart Hypermarket,Super Store,India,Nagpur,Maharashtra,West,NUTRAJ-23478282,Grocery,Dry Fruits,Nutraj Plain Pistachio Kernel : 100 gms,2990,10,7,299
1778,PU-2017-158379,9/22/2023,JA-15970,Pure Fresh Basket,Retailer,India,Ludhiana,Punjab,North,FORTUNE-12434535,Grocery,Cooking Oil,Fortune Sunlite Refined Sunflower Oil (1 L) : 910 g,3080,22,5,140
1779,PU-2017-158379,9/22/2023,JA-15970,Pure Fresh Basket,Retailer,India,Ludhiana,Punjab,North,FORTUNE-12434536,Grocery,Cooking Oil,Fortune Refined Sunflower Oil Tin (15 L) : 13.650 kg,24900,12,8,2075
1780,PU-2017-158379,9/22/2023,JA-15970,Pure Fresh Basket,Retailer,India,Ludhiana,Punjab,North,FORTUNE-12434537,Grocery,Cooking Oil,Fortune Sunlite Refined Sunflower Oil (15 L) : 13.650 kg,54600,26,9,2100
1781,MA-2016-116729,12/25/2022,GK-14620,Sea Breeze Café,Restaurants,India,Chandigarh,Punjab,North,SUNRICH-12434538,Grocery,Cooking Oil,Sunrich Refined Sunflower Oil : 899 g,3216,24,9,134
1782,MA-2016-116729,12/25/2022,GK-14620,Sea Breeze Café,Restaurants,India,Chandigarh,Punjab,North,GEMINI-12434539,Grocery,Cooking Oil,Gemini Refined Sunflower Oil (5 L) : 4.550 kg,17250,23,10,750
1783,MA-2016-116729,12/25/2022,GK-14620,Sea Breeze Café,Restaurants,India,Chandigarh,Punjab,North,SWAAD-12434540,Grocery,Cooking Oil,Swaad Refined Sunflower Oil (1 L) : 910 g,2700,20,7,135
1784,HA-2016-164938,2/11/2022,PB-19210,Golden Chutney,Restaurants,India,Amritsar,Punjab,North,SUNDAY-12434541,Grocery,Cooking Oil,Sunday Refined Sunflower Oil : 905 gms,2175,15,5,145
1785,MA-2016-165484,10/23/2022,HK-14890,Flame & Grill,Restaurants,India,Thiruvananthapuram,Kerala,South,GEMINI-12434542,Grocery,Cooking Oil,Gemini Sunflower Oil Tin (15 L) : 13.650 kg,46800,24,7,1950
1786,MA-2016-165484,10/23/2022,HK-14890,Flame & Grill,Restaurants,India,Thiruvananthapuram,Kerala,South,SUNNY-12434543,Grocery,Cooking Oil,Sunny Sun Lite Refined Sunflower Oil (1 L) : 910 g,3360,24,6,140
1787,GU-2014-132612,6/9/2022,FO-14305,Organic Fields Grocers,Retailer,India,Rajkot,Gujarat,West,GULAB-12434544,Grocery,Cooking Oil,Gulab Sunflower Oil Tin : 15 Litres,33628,14,6,2402
1788,PU-2017-161193,11/20/2023,BT-11680,Fresh Spice Hub,Retailer,India,Gurgaon,Haryana,North,DHARA-12434545,Grocery,Cooking Oil,Dhara Refined Sunflower Oil (1 L) : 910 g,1400,10,6,140
1789,PU-2017-161193,11/20/2023,BT-11680,Fresh Spice Hub,Retailer,India,Gurgaon,Haryana,North,GEMINI-12434546,Grocery,Cooking Oil,Gemini Refined Sunflower Oil : 15 Litres,48000,24,6,2000
1790,MA-2015-131597,9/14/2023,SP-20620,The Feast House,Restaurants,India,Coimbatore,Tamil Nadu,South,AADHAAR-12434547,Grocery,Cooking Oil,Aadhaar Refined Sunflower Oil Pouch : 900 gms,3325,25,9,133
1791,TA-2015-164833,6/4/2023,LL-16840,Pure Harvest Essentials,Retailer,India,Nagpur,Maharashtra,West,SUNDAY-12434548,Grocery,Cooking Oil,Sunday Refined Sunflower Oil : 13.57 kg,30030,14,9,2145
1792,TA-2015-164833,6/4/2023,LL-16840,Pure Harvest Essentials,Retailer,India,Nagpur,Maharashtra,West,GULAB-12434549,Grocery,Cooking Oil,Gulab Sunflower Oil Jar : 15 Litres,24320,10,4,2432
1793,MA-2015-125423,12/13/2023,MC-17575,Daily Choice Mart,Retailer,India,Thiruvananthapuram,Kerala,South,DALDA-12434550,Grocery,Cooking Oil,Dalda Refined Sunflower Oil Pouch (1 L) : 910 g,1820,13,6,140
1794,MA-2014-130379,5/25/2022,JL-15235,Green Groceries Hub,Retailer,India,Amritsar,Punjab,North,SWEEKAR-12434551,Grocery,Cooking Oil,Sweekar Refined Sunflower Oil Jar : 15 Litres,23700,12,6,1975
1795,MA-2014-130379,5/25/2022,JL-15235,Green Groceries Hub,Retailer,India,Amritsar,Punjab,North,SUNNY-12434552,Grocery,Cooking Oil,Sunny Sun Lite Refined Sunflower Oil Tin : 15 Litres,49500,25,7,1980
1796,MA-2016-168956,2/16/2022,EA-14035,The Rustic Oven,Restaurants,India,Lucknow,Uttar Pradesh,North,DHARA-12434553,Grocery,Cooking Oil,Dhara Refined Sunflower Oil (15 L) : 13.65 kg,25740,12,6,2145
1797,MA-2016-168956,2/16/2022,EA-14035,The Rustic Oven,Restaurants,India,Lucknow,Uttar Pradesh,North,LIBERTY-12434554,Grocery,Cooking Oil,Liberty Vista Refined Sunflower Oil : 899 gms,3645,27,4,135
1798,MA-2016-168956,2/16/2022,EA-14035,The Rustic Oven,Restaurants,India,Lucknow,Uttar Pradesh,North,GULAB-12434555,Grocery,Cooking Oil,Gulab Sunflower Oil : 5 Litres,17997,21,9,857
1799,MA-2016-168956,2/16/2022,EA-14035,The Rustic Oven,Restaurants,India,Lucknow,Uttar Pradesh,North,SUNDROP-12434556,Grocery,Cooking Oil,Sundrop Superlite Advanced Sunflower Oil (1 L) : 910 g,4320,24,7,180
1800,KE-2016-167507,12/22/2022,SA-20830,The Village Spice Mart,Retailer,India,Gurgaon,Haryana,North,GULAB-12434557,Grocery,Cooking Oil,Gulab Groundnut Oil (1 L) : 910 g,4806,18,7,267
1801,KE-2016-167507,12/22/2022,SA-20830,The Village Spice Mart,Retailer,India,Gurgaon,Haryana,North,GUINEA-12434558,Grocery,Cooking Oil,Guinea Filtered Groundnut Oil (15 L) : 13.650 kg,62900,17,10,3700
1802,KE-2016-167507,12/22/2022,SA-20830,The Village Spice Mart,Retailer,India,Gurgaon,Haryana,North,DHARA-12434559,Grocery,Cooking Oil,Dhara Filtered Groundnut Oil Pouch (1 L) : 910 g,3450,15,3,230
1803,WE-2016-109344,2/8/2022,CH-12070,SuperPeak Hyperstore,Super Store,India,Gwalior,Madhya Pradesh,Central,GULAB-12434560,Grocery,Cooking Oil,Gulab Filtered Groundnut Oil (15 L) : 13.65 kg,68119,17,10,4007
